,PART I,,,,,,,,,,PART II,,,,,,,,,,,
5af1ca36-34e3-48db-a84c-673a5ad717cc,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (301 - Refueling Crewman),2/1/2011,300 Series PQS Watch Station,Clean clogged/dirty nozzle strainer,Rating Specific Task,No,C-821-2014,Aviation Fuels Maintenance Technician Course,C-School,CNATT,TCCD,Given a job sheet disassemble and reassemble JP-5 nozzle,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
ed64b548-cf05-463f-9bad-9b3d2f82a415,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (301  - Refueling Crewman),2/1/2011,300 Series PQS Watch Station,Cold refuel aircraft,Rating Specific Task,No,C‑821‑2012,Shipboard Aviation Fuels Refresher ,F-School,CNATT,TCCD,Explain the procedures for refueling/defueling an aircraft,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
66fbd2d5-4a82-41b1-a3c5-3b54cbb00ce3,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (301  - Refueling Crewman),2/1/2011,300 Series PQS Watch Station,Conduct overwing refueling,Rating Specific Task,No,C‑821‑2012,Shipboard Aviation Fuels Refresher ,F-School,CNATT,TCCD,Explain the procedures for refueling/defueling an aircraft,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
0789a842-c70e-41a2-8c33-43d1228e2151,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (301  - Refueling Crewman),2/1/2011,300 Series PQS Watch Station,Respond to contaminated fuel in aircraft ,Rating Specific Task,No,K-821-2145,Engineering Bulk Fuel Systems Shore Technician,C-School,CNATT,TCCD,Perform Combined Contaminated Fuel Detector (CCFD) Fuel Test,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
9d928143-2ace-47b9-8043-74bd00bd4537,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (301  - Refueling Crewman),2/1/2011,300 Series PQS Watch Station,Defuel aircraft,Rating Specific Task,No,C-821-2014,Aviation Fuels Maintenance Technician Course,C-School,CNATT,CTTL,Perform aircraft defueling,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
7b3d1e2b-6604-4e48-b935-442445558d4e,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (301  - Refueling Crewman),2/1/2011,300 Series PQS Watch Station,Ensure samples are taken before defueling,Rating Specific Task,No,C-821-2014,Aviation Fuels Maintenance Technician Course,C-School,CNATT,TCCD,Given a knowledge test identify sampling procedures,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
a3a2478f-9aed-4706-afa6-de0e1e014767,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (301  - Refueling Crewman),2/1/2011,300 Series PQS Watch Station,Respond to excessive fuel pressure on the flight deck,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
c03ecbb7-bbed-4e71-b3c4-41ced921d391,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (301  - Refueling Crewman),2/1/2011,300 Series PQS Watch Station,Respond to fire or crash on the flight deck,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
97f90a19-7fd2-4070-a706-edb4abcd1024,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (301  - Refueling Crewman),2/1/2011,300 Series PQS Watch Station,Identify hose breakdown procedures,Rating Specific Task,No,C-821-2014,Aviation Fuels Maintenance Technician Course,C-School,CNATT,TCCD,Given a knowledge test identify hose and hose reel components,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
1181835f-60fb-4b35-9761-39e55388c260,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (301  - Refueling Crewman),2/1/2011,300 Series PQS Watch Station,Hot refuel aircraft on deck,Rating Specific Task,No,C‑821‑2012,Shipboard Aviation Fuels Refresher ,F-School,CNATT,TCCD,Explain the procedures for refueling/defueling an aircraft,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
91bc2d00-e584-40bd-956a-50c28ead5f61,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (301  - Refueling Crewman),2/1/2011,300 Series PQS Watch Station,Identify improper grounding of aircraft,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
1a565e3c-3637-41fd-9f76-a99154153c94,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (301  - Refueling Crewman),2/1/2011,300 Series PQS Watch Station,"Conduct Inspection and inventory of flight deck, refueling/defueling equipment",Rating Specific Task,No,C-821-2014,Aviation Fuels Maintenance Technician Course,C-School,CNATT,CTTL,Inspect fueling station equipment,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
6fc11a12-133f-4112-88a7-3c088e2f1039,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (301  - Refueling Crewman),2/1/2011,300 Series PQS Watch Station,Respond to loss of fuel pressure on the flight deck ,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
d56e01f7-2bd7-461e-bdb5-f3b95eb34a9e,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (301  - Refueling Crewman),2/1/2011,300 Series PQS Watch Station,Refuel aircraft not normally on board,Rating Specific Task,No,C‑821‑2012,Shipboard Aviation Fuels Refresher ,F-School,CNATT,TCCD,Explain the procedures for refueling/defueling an aircraft,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
49a83550-d37a-41fc-ab2d-3476e51ae6ae,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (301  - Refueling Crewman),2/1/2011,300 Series PQS Watch Station,Refuel embarked support equipment and ships boats,Rating Specific Task,No,C‑821‑2012,Shipboard Aviation Fuels Refresher ,F-School,CNATT,TCCD,Explain the procedures for refueling/defueling an aircraft,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
23a82463-5316-4641-b71a-512512159df4,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (301  - Refueling Crewman),2/1/2011,300 Series PQS Watch Station,Describe ruptured hose/piping/fuel spills procedures,Rating Specific Task,No,C-821-2014,Aviation Fuels Maintenance Technician Course,C-School,CNATT,TCCD,Given a knowledge test identify hose and hose reel components,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
1d0d6a23-f4f6-4225-beb4-fde33c2e83aa,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (301  - Refueling Crewman),2/1/2011,300 Series PQS Watch Station,Secure refueling station,Rating Specific Task,No,C-821-2010,Aviation Boatswain's Mate (F) Course,A-School,CNATT,CTTL,Inspect fueling station equipment,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
6d3c7a14-7165-4942-a8b9-4803dcc4dce2,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (301  - Refueling Crewman),2/1/2011,300 Series PQS Watch Station,"Setting up fueling station, flushing hose, and obtaining sample",Rating Specific Task,No,C-821-2014,Aviation Fuels Maintenance Technician Course,C-School,CNATT,TCCD,Given a knowledge test identify sampling procedures,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
4015373b-8ef4-4f7e-bc1e-2bf3edaaacaa,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (301  - Refueling Crewman),2/1/2011,300 Series PQS Watch Station,Utilize proper aircraft grounding procedures,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
718f44ce-1d05-496d-b6bb-20110b9e9388,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (301  - Refueling Crewman),2/1/2011,300 Series PQS Watch Station,Defuel aircraft,Rating Specific Task,No,C-821-2014,Aviation Fuels Maintenance Technician Course,C-School,CNATT,CTTL,Perform aircraft defueling,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
6feae940-7023-4ec2-b2fb-713be3994dca,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (302 - Refueling Crew Leader),2/1/2011,300 Series PQS Watch Station,Ensure proper alignment of fueling station,Rating Specific Task,No,C-821-2014,Aviation Fuels Maintenance Technician Course,C-School,CNATT,CTTL,Perform alignment of aircraft fueling stations,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
22232b32-dd89-412b-994d-b99209d0a213,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (302 - Refueling Crew Leader),2/1/2011,300 Series PQS Watch Station,Respond to flight deck fire or crash Alarms/Limitations/Emergencies for Refueling Crew Leader,Rating Specific Task,No,J-495-0413,Shipboard Aircraft Fire Fighting Course,F-School,CNATT,TCCD,Perform Live Firefighting Exercise,"Knowledge/Performance Test, Oral Board/Test",,,,Could not verify if taught
aae0fa53-1590-430a-8713-8d9a776686fb,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (302 - Refueling Crew Leader),2/1/2011,300 Series PQS Watch Station,Respond to fuel station fire Alarms/Limitations/Emergencies for Refueling Crew Leader,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
bbe51eca-49e2-4fca-a90f-a3067aa16a81,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (302 - Refueling Crew Leader),2/1/2011,300 Series PQS Watch Station,Respond to loss of communications Alarms/Limitations/Emergencies for Refueling Crew Leader,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
9e272aa1-5cbb-4f8e-8133-5279ae59568a,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (302 - Refueling Crew Leader),2/1/2011,300 Series PQS Watch Station,Respond to Loss of fuel pressure Alarms/Limitations/Emergencies for Refueling Crew Leader,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
e729e26e-0486-488b-baf9-f1d98860d949,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (302 - Refueling Crew Leader),2/1/2011,300 Series PQS Watch Station,Respond to ruptured hose/piping/fuel spills Alarms/Limitations/Emergencies for Refueling Crew Leader,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
373edb71-4c71-48fa-9ffe-db95e9145016,ABF,E4,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (302 - Refueling Crew Leader),2/1/2011,300 Series PQS Watch Station,Supervise aircraft refueling,Rating Specific Task,No,C-821-2014,Aviation Fuels Maintenance Technician Course,C-School,CNATT,CTTL,Supervise aircraft fueling,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
69087753-9f72-400d-9519-d3351756bca6,ABF,E4,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (302 - Refueling Crew Leader),2/1/2011,300 Series PQS Watch Station,Supervise defueling of aircraft,Rating Specific Task,No,C-821-2014,Aviation Fuels Maintenance Technician Course,C-School,CNATT,CTTL,Supervise aircraft defueling,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
f8394a22-59d5-475a-b6de-4836a2983a5f,ABF,E4,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (302 - Refueling Crew Leader),2/1/2011,300 Series PQS Watch Station,Supervise flushing and obtaining samples,Rating Specific Task,No,C-821-2014,Aviation Fuels Maintenance Technician Course,C-School,CNATT,TCCD,Given a knowledge test identify sampling procedures,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
b3d631e2-64e5-40ed-87a5-7c91c34e5653,ABF,E4,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (302 - Refueling Crew Leader),2/1/2011,300 Series PQS Watch Station,Supervise helicopter refueling (HIFR if applicable),Rating Specific Task,No,K-821-2145,Engineering Bulk Fuel Systems Shore Technician,C-School,CNATT,TCCD,Explain the procedures for refueling/defueling an aircraft,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
91109bc8-5ac4-4192-b3a8-6c3c53a1280b,ABF,E4,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (302 - Refueling Crew Leader),2/1/2011,300 Series PQS Watch Station,Supervise hot refueling of aircraft,Rating Specific Task,No,K-821-2145,Engineering Bulk Fuel Systems Shore Technician,C-School,CNATT,TCCD,Explain the procedures for refueling/defueling an aircraft,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
ec5f9300-cc8d-4e7d-a997-ad9d52bceeab,ABF,E4,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (302 - Refueling Crew Leader),2/1/2011,300 Series PQS Watch Station,"Supervise refueling of embarked support equipment, ships boats, or both",Rating Specific Task,No,K-821-2145,Engineering Bulk Fuel Systems Shore Technician,C-School,CNATT,TCCD,Explain the procedures for refueling/defueling an aircraft,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
305a7371-5ec5-4630-8a46-50dd5717b113,ABF,E4,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (302 - Refueling Crew Leader),2/1/2011,300 Series PQS Watch Station,Supervise securing of fueling stations,Rating Specific Task,No,K-821-2145,Engineering Bulk Fuel Systems Shore Technician,C-School,CNATT,TCCD,Explain the procedures for refueling/defueling an aircraft,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
c45b9149-ad7d-40bf-8f92-b7c513f7b41e,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,QA,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (303 - Quality Control Sentry),2/1/2011,300 Series PQS Watch Station,"Calibrate AEL MK III, CCFD",Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
048c90c0-799f-4558-b401-cf4ca094e021,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,QA,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (303 - Quality Control Sentry),2/1/2011,300 Series PQS Watch Station,"Calibrate NAVIFLASH flash point tester, if applicable",Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
8067c236-e55d-4f60-91e4-b759b42dfa82,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,QA,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (303 - Quality Control Sentry),2/1/2011,300 Series PQS Watch Station,Clean and dry sample bottles,Rating Specific Task,No,C-821-2014,Aviation Fuels Maintenance Technician Course,C-School,CNATT,TCCD,Given a knowledge test identify sampling procedures,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
10937d81-8dbc-4352-a298-1596197f2e1f,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,QA,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (303 - Quality Control Sentry),2/1/2011,300 Series PQS Watch Station,Compare correlation sample results between locally-tested sample to that of a regional laboratory,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
459d54e0-d4ea-44d2-88ef-0ce06d84d8b2,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,QA,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (303 - Quality Control Sentry),2/1/2011,300 Series PQS Watch Station,Respond to contaminated fuel Alarms/Limitations/Emergencies for Quality Control Sentry,Rating Specific Task,No,C-821-2014,Aviation Fuels Maintenance Technician Course,C-School,CNATT,TCCD,Given a knowledge test identify combined contaminated fuel detector (CCFD) components,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
4371809f-d10c-4a88-a3f9-2bf36b54368c,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,QA,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (303 - Quality Control Sentry),2/1/2011,300 Series PQS Watch Station,Respond to contaminated fuel in aircraft Alarms/Limitations/Emergencies for Quality Control Sentry,Rating Specific Task,No,C-821-2014,Aviation Fuels Maintenance Technician Course,C-School,CNATT,TCCD,Given a knowledge test identify combined contaminated fuel detector (CCFD) components,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
9d911335-d938-4843-af2b-72cfde76d4dc,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,QA,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (303 - Quality Control Sentry),2/1/2011,300 Series PQS Watch Station,Respond to correlation samples exceeded acceptable variance Alarms/Limitations/Emergencies for Quality Control Sentry,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
eb4c8569-df64-45ff-a269-bc10469bf0b6,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,QA,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (303 - Quality Control Sentry),2/1/2011,300 Series PQS Watch Station,Determine degree of water contamination using standards card,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
5dd65d00-59d8-4fa6-8460-4b482100db87,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,QA,NAVEDTRA 43149-C Aviation Fuels (Air Capable Ships - Less LPD) (303 - Quality Control Sentry),2/1/2011,300 Series PQS Watch Station,Determine flash point of fuel sample,Rating Specific Task,No,C-821-2014,Aviation Fuels Maintenance Technician Course,C-School,CNATT,TCCD,Given a knowledge test identify military fuels and characteristics,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
